26511852,22
55631487,22
145472611,22
18177126,23
17225211,-1
63858347,-1
16618332,-1
13058232,-1
17874544,-1
18953266,24
146598800,24
175087260,25
247565758,25
26597332,26
2904691,26
39819394,-1
231770594,-1
53282345,-1
14372486,7
14427372,-1
203783262,7
25473689,7
28960709,7
132834166,7
373123978,7
22273748,7
22879012,-1
23140494,7
127178017,7
282447785,7
18361967,7
474589602,7
70600914,7
35701370,7
15249238,27
17595759,27
14818936,-1
18285245,7
23672517,-1
170424259,-1
14269220,7
263723790,28
305512397,28
15773675,29
6368672,29
48717817,-1
61040299,7
16436515,-1
147387316,-1
3293391,-1
24673002,7
30942099,-1
15577905,7
19010126,7
59804598,7
29659999,-1
2459371,-1
35407584,7
127437545,7
14917050,7
15849055,7
250906649,7
17702627,7
258531716,-1
38939069,7
10588432,-1
307629880,7
16563089,-1
252712327,7
114284224,-1
16693627,-1
47161442,7
185790431,-1
35831704,30
28209292,-1
172085164,30
362888622,30
24278900,30
200384703,-1
17174309,30
287877238,-1
49997792,31
28408485,-1
23272358,31
16186743,31
28120317,31
24233316,31
58113278,31
20801235,31
18739697,32
71599012,32
50339952,33
33940986,32
12892332,-1
14135993,-1
15435220,7
12419022,-1
114596637,-1
9555912,-1
6037682,34
9531232,34
11283392,-1
258842651,-1
300027658,7
17632072,7
229706893,7
38492717,7
93792044,-1
17986155,7
405954273,7
26281970,-1
84421229,7
16660064,7
19622462,7
124524869,7
24560836,7
14609321,7
267152817,-1
25421732,7
19014804,35
139124659,-1
14220046,7
15311166,36
188962593,37
101008987,7
25954266,-1
15928598,-1
15811181,-1
12223,7
87520051,-1
188046098,38
119897041,7
107172099,7
39832918,-1
86977818,-1
516982665,-1
275710913,-1
180419242,-1
23146711,-1
14208982,7
19469924,7
114340234,7
18148907,7
6374602,7
32520177,7
14355964,7
46319532,7
18294289,-1
89130924,-1
21556071,-1
17145453,-1
20611320,39
42828152,39
16224299,7
19550535,7
26785207,-1
18822863,-1
283612037,-1
35722372,7
113751683,7
19563357,7
276905731,7
15888142,7
64612136,-1
71827867,1
167112946,1
365103804,40
73745407,40
354717831,1
27970832,41
16213013,41
200214366,1
15094659,42
36750478,42
19364964,42
7458942,42
16045268,-1
17899109,42
21685295,42
123565032,42
26299078,42
13784532,7
466979336,-1
65289126,43
58308162,-1
21642976,7
19526770,7
11696732,7
40708033,7
22460658,7
39360648,-1
18124625,7
57615171,7
17483462,7
57946702,-1
15432028,-1
117252513,-1
51166558,-1
204424857,-1
255709259,-1
19564171,-1
21024748,-1
22396371,36
28617554,7
80700514,-1
24831437,-1
18682397,7
130339829,-1
23827692,7
240926153,7
25254052,7
481512517,-1
23800248,44
74011176,-1
87874905,45
186914308,-1
433873546,45
451883233,-1
312838711,-1
372593743,-1
425557586,-1
21595505,-1
108993961,7
16831715,7
187197078,46
8346982,46
13196662,46
22662672,-1
17554569,-1
14550264,47
13455472,47
14502775,48
5606492,48
13761042,48
14341671,48
194703864,7
86970580,49
14800270,-1
177593483,49
28539301,50
20495756,51
32893652,7
37878753,51
14783304,51
41476892,51
15993038,51
466830475,50
55488516,50
311214131,50
121063287,50
28208387,-1
151360659,-1
201484477,-1
15648827,-1
183634344,-1
161106955,-1
101661580,-1
7738402,52
12591,52
32460344,53
16633144,53
656673,52
14474785,53
110815031,-1
7552082,52
60591163,54
17648193,52
7826472,52
168453874,54
2060631,52
7400342,52
44004358,54
755346,-1
308551554,-1
15677204,-1
52934175,7
52832085,7
40813518,7
195934431,7
46553113,7
57903424,7
59872379,-1
5452672,7
130155510,55
18803775,55
173282921,55
25276905,55
21651598,55
16793368,55
59836995,55
14152810,55
128528922,55
21436558,55
104548229,55
16005730,-1
287316875,-1
23497893,55
15271655,55
64503060,55
54795290,7
36385076,7
21357711,-1
31037985,7
20130926,-1
87416722,-1
14224719,7
19982092,56
176930274,-1
51075903,-1
20050520,-1
23217907,7
27155383,56
248163660,-1
19337423,-1
278103138,-1
74735145,-1
20011697,-1
151505240,7
309754474,7
161966800,57
166747718,57
306265180,7
121295290,7
278109079,58
22317432,58
102794589,58
109769483,7
328726293,59
53717630,60
27476898,59
14230317,-1
5391882,7
14747507,7
21315721,7
16987303,7
16974572,61
20596035,61
16129920,7
213032194,7
77806232,7
87044829,7
295759517,62
219173613,62
27853622,63
27972426,63
250708662,7
141021153,7
140487396,62
171374806,63
129314858,-1
28229899,64
13165,64
13612732,64
20463300,64
22745706,7
147386402,64
14327760,64
14283433,64
30153287,64
93927917,64
23278844,-1
16434221,17
258953546,-1
18141016,65
16650023,65
46167548,65
19738459,66
18309277,66
312285643,7
11856762,7
348278208,7
14747960,-1
20298371,-1
23404483,7
127294902,-1
81501774,7
14050213,7
15805171,7
39693835,7
14252603,-1
16365403,7
14183551,7
42900952,7
18638460,7
9313022,7
7852172,7
225491959,-1
14108564,-1
213350034,7
42977712,7
35206553,7
434486604,-1
19738805,7
50890438,-1
1891381,7
16522244,7
123153760,7
17995419,7
312860399,-1
56493501,7
14335262,7
18586606,-1
34163,52
12555,52
11231232,52
823129,52
88996186,-1
134935099,52
14467403,52
65114531,52
4047941,-1
666073,52
2223571,52
13931982,52
48438876,-1
23462787,-1
199796510,67
54546430,67
174170923,-1
44705716,-1
281530541,67
222040026,68
19579205,68
525952691,69
523173553,69
25389372,-1
47,7
14,-1
16353769,-1
14838800,-1
6160742,7
14367669,-1
586,7
13652832,-1
6331462,7
15109716,-1
5813712,-1
18498878,-1
183836186,-1
14904282,-1
13334762,-1
17587207,7
111164068,7
100649666,7
38214426,7
223581250,7
95332892,7
34117454,-1
72753148,7
85013332,-1
39141427,7
92978326,-1
18591927,7
26519172,7
24357921,-1
38782424,-1
173343647,7
84137114,-1
128546554,-1
47293,-1
21232967,-1
14738232,-1
47723728,70
23477141,71
34082952,71
15428227,70
85479002,-1
51241574,-1
112755399,-1
8493562,-1
41188718,-1
2729061,7
17595439,7
16892481,7
11107172,7
7842902,7
20465564,7
79676954,7
43065900,-1
17092592,7
78034746,7
108931405,7
423385493,7
19676802,7
335343438,7
113804010,-1
26880929,-1
22120066,72
27870530,72
520178560,-1
18100254,-1
15160273,7
278598746,-1
185512077,7
76771932,7
7875762,7
56955361,7
28856770,7
15384864,-1
15788309,7
19370213,7
24232984,73
195316132,74
191229219,74
234914530,7
71671576,7
18824222,-1
11826672,-1
15775214,7
132951208,-1
33720339,-1
36444947,7
18201114,7
27782753,-1
345949016,-1
155115613,-1
271662759,7
312265900,7
73381700,7
113186652,-1
13473852,75
14372143,-1
6743,-1
14093238,-1
256651717,76
183786731,76
366795440,76
68503464,76
513798809,-1
52025380,76
90733824,-1
347376996,76
148727717,76
524605453,-1
66848856,-1
386064033,76
137527834,-1
489181359,-1
283147505,-1
176302452,76
338054017,76
389820347,76
13104722,7
15468834,-1
529041333,77
15923093,-1
156280345,-1
31524543,7
53391112,7
95212360,-1
129443148,-1
33390855,78
257484939,7
30545307,-1
17660341,79
81952694,79
16017251,79
19733653,-1
80650549,38
386161471,38
210903999,-1
86597957,38
767396,7
14413075,7
917321,-1
211329226,-1
14618863,-1
82532813,7
25095468,-1
1885511,7
14964767,80
761290,81
14780493,-1
26487169,-1
42472972,-1
25376735,-1
78408666,82
113420831,7
169610198,-1
3108351,-1
16364399,7
14335880,7
191613738,83
57507026,-1
43919633,-1
507731256,83
32547856,7
70736917,7
20290583,-1
26674923,7
245683115,84
246036834,84
16001975,7
820633,-1
7744882,-1
30027101,85
12640502,-1
18270268,86
17959695,86
15222719,7
14596798,7
66263785,-1
14816939,-1
10051022,7
14223829,-1
14749755,86
17913814,86
13276422,52
4664501,52
14214977,-1
6810832,52
14503,52
14257869,52
3339331,-1
16866701,52
12512,-1
392197972,87
487698090,87
460302787,-1
44494857,-1
321045403,-1
29143283,-1
39600392,88
34712510,-1
541259303,-1
115751705,88
55873816,88
531838038,-1
17587331,7
64069241,7
18698454,7
21415375,7
14443028,7
41530500,7
14766418,7
16747818,-1
8875752,7
42923074,7
19523675,7
2109381,7
15933993,7
16586811,89
54071173,-1
162775226,7
271176554,-1
108792399,-1
55738917,-1
40306315,7
22575703,-1
6370862,90
14521530,7
8708012,7
19092024,72
16562949,91
40349308,91
16593613,-1
67213875,-1
19624836,72
22575398,7
15955826,-1
19708600,-1
16489432,-1
9771562,92
42637650,92
18628801,92
38145245,-1
15402847,-1
19766673,92
225067850,-1
180302615,-1
14458660,7
14892073,7
15869453,7
197545021,-1
23095315,93
18479089,93
2891131,94
5388222,94
8162312,93
20941681,93
4733771,93
462357211,94
26358639,-1
9406452,7
91718540,95
6598572,95
17903702,95
22939740,-1
13607,95
16003349,7
14089595,95
86485333,-1
22058007,-1
13860742,96
13370272,-1
6981492,7
6223132,7
222886633,-1
58396487,7
204422008,-1
5765442,-1
7078212,-1
114284807,-1
21273459,-1
14120151,-1
21908150,97
46477415,97
14413506,-1
15300227,-1
80468801,-1
62886136,98
16274879,98
49517278,-1
14412888,-1
15081306,99
1963821,99
15319120,-1
14985228,7
15811487,99
116647098,-1
19210139,100
14226805,101
14499127,101
7319512,99
15209980,-1
107129460,7
181421220,-1
23904110,100
14499168,101
25738602,-1
58626100,-1
297527427,-1
410469035,102
15976255,102
21414413,7
13397502,103
17022234,103
13560922,-1
23547436,-1
15941338,-1
21249567,-1
18904121,104
23346663,104
16246065,105
14369901,106
195777968,106
12739092,105
144494655,-1
56705653,-1
22230044,-1
17740231,7
29403586,7
19608297,107
21314814,107
97119524,-1
20039889,108
81575608,108
381429945,-1
123937751,-1
365928619,-1
82208992,65
88957553,65
16517711,65
14980820,65
222959095,-1
14677998,65
17117000,-1
18778944,109
2269701,109
18425886,-1
835871,110
3094401,110
14502745,110
14091113,-1
368699637,-1
66619464,-1
14801863,7
879521,7
817288,7
36823,7
817268,7
19267390,-1
526316060,-1
14132461,7
11041,7
620863,-1
15903746,7
687613,-1
14724347,111
15267087,-1
160817572,-1
21682707,7
377796934,-1
300540758,-1
7566522,111
16065072,-1
19118802,7
209662233,-1
27458721,-1
43011256,112
552110505,-1
19216679,112
156458599,-1
79291414,7
5423502,7
139531245,7
21173505,7
248929163,7
21446776,-1
21433097,-1
34350246,-1
29088049,7
83423381,7
17358260,7
284136905,7
15917485,-1
15737386,7
16428359,-1
142977623,-1
164087020,113
48132194,113
16303393,7
27163503,7
97540798,114
15491994,-1
15905088,-1
14813657,-1
15861559,7
104489671,7
15135874,7
5576542,7
55633458,-1
32340023,115
85348253,-1
32462148,115
50706100,-1
897351,116
21116178,116
28299971,117
156406287,118
82298196,-1
30418870,119
157504724,119
193073314,118
68604037,120
28375496,117
61866244,-1
42902605,-1
12954862,-1
74134553,115
21451849,-1
20209459,121
27733550,7
18399652,121
467909899,121
397676952,-1
31601961,-1
12412572,121
17008726,121
160245898,-1
15829144,122
5758642,122
17001524,122
17026041,122
39434755,122
15222806,122
16955436,122
1769551,122
17002395,-1
17023344,122
15174477,122
308313264,-1
128161946,-1
140741639,123
117292837,-1
260867219,-1
70820129,-1
159219605,124
158961178,124
34244280,7
42993311,7
19549883,7
18010854,7
67045624,-1
15987971,7
15368404,125
25928253,125
18170896,-1
67020298,7
17368405,-1
10505322,7
58025433,126
343797833,7
2806761,7
14102913,7
87211271,-1
87325035,-1
15158217,-1
37745819,-1
30368213,-1
44201943,-1
24530820,-1
15759192,-1
18270938,-1
208448943,-1
33519870,7
389486164,7
506342927,7
45690012,7
324660438,7
40733774,-1
15977848,7
162770758,7
91858645,-1
120892393,7
55090226,127
292029321,127
67487321,7
186631937,7
156440716,-1
414569910,128
22092117,-1
15840846,-1
18734884,129
37138014,-1
47490207,-1
22320889,41
111728171,-1
16102927,-1
15140284,130
15140362,130
23389509,89
22196442,89
151967930,-1
16935292,7
93816184,89
113975798,89
5971382,-1
121568833,-1
27042513,-1
14404449,89
140925207,89
51352792,89
17843533,89
129450434,-1
183321820,-1
15381612,7
19886160,-1
1048651,131
3228691,131
14736168,131
27718312,131
33572600,132
13493302,-1
7613282,131
5271931,-1
17276183,-1
90941969,-1
39264421,-1
63061469,133
22104535,133
15435471,-1
24604813,133
33031116,-1
413468104,-1
126030998,29
27958687,7
33288294,-1
8861752,7
281257435,7
38764415,134
21131904,134
30064387,135
117305383,-1
24617214,135
384664689,-1
376787654,-1
191654691,-1
125653548,-1
50325797,7
115710058,7
80617430,7
22685638,7
149180925,7
266187076,7
15731368,7
48354754,-1
17060769,7
75246510,7
15816424,7
39394932,7
6351922,-1
647633,72
17637553,136
17638336,136
20005551,-1
222539176,-1
16072024,52
14207200,137
14933478,137
17461932,137
19006934,-1
10876852,-1
15382307,7
20291791,7
15395087,-1
341315592,7
17869922,-1
14711172,-1
17791350,7
3496641,7
15001424,7
21065280,7
11587712,126
277295851,126
193257525,126
60194854,-1
15032882,-1
15144028,-1
14222536,107
15070082,7
14371835,-1
551124967,-1
24163983,7
22593902,138
97127015,138
14319981,139
36765490,7
14485423,7
269247938,140
15318271,140
87693728,-1
11232892,7
21517540,-1
22127500,140
14794851,7
54695584,-1
378171907,-1
442498038,-1
36756075,7
17525171,7
8262112,-1
78670429,-1
7885972,-1
15386988,-1
1995371,75
121142586,-1
20893002,-1
26785608,-1
15181199,65
84692450,141
38741006,141
27268937,141
634163,-1
23674449,-1
21999591,-1
407403,-1
287859665,142
213093237,142
41384205,143
35106619,2
105538252,142
193956929,142
196421725,142
377645199,144
246486755,144
346308376,144
482532023,142
14268793,-1
14826124,145
3609021,145
18324686,-1
22343864,-1
14873835,146
14861784,146
141383571,146
185301542,147
26411479,147
15887110,7
4921861,7
16871637,7
258218804,7
61293513,7
18799041,7
92034937,7
459412561,7
93006320,9
19156507,-1
8951502,7
987681,7
14835889,52
10273252,52
23694473,148
237056755,148
153457964,7
16069548,7
19564013,-1
192168640,-1
190913931,-1
316832383,149
26813101,150
227037531,149
203226736,149
19167293,149
21905301,149
61588416,149
22420134,149
435978700,-1
22138357,-1
16334139,149
15741208,149
29057694,149
132585908,149
171168170,149
266580182,149
304407399,-1
13117,-1
96569103,-1
21334955,-1
57325709,-1
197310509,7
172887151,78
84368747,151
281347318,7
521909535,7
297683673,7
41627038,7
208942635,7
22075819,152
46461196,-1
28878624,153
124023644,-1
51256216,153
29338157,152
92283370,153
40333354,153
15921060,153
23899556,153
54368387,153
104538722,-1
276394701,-1
55309264,7
243439460,-1
43929488,7
15641259,154
18207202,154
7592102,-1
14496538,-1
42576711,155
232818548,1
231490657,1
79253197,1
124839581,-1
70129085,-1
447119980,1
14217624,7
23258851,7
49114409,7
7832982,7
26649958,7
4366031,7
124526394,-1
190388973,-1
146573101,7
165821961,7
185106915,7
43632459,-1
14416124,-1
21505330,7
35406821,7
10759032,7
201882918,-1
16442350,-1
322906622,7
18253799,7
297064190,7
140477628,156
14116195,156
15147397,7
224915605,-1
5702,7
1084,7
1075,7
44698296,-1
14118608,7
156797347,-1
2425151,-1
817386,-1
14304642,-1
285762606,1
101204352,1
217856118,1
160565602,1
143169862,1
170922633,1
166153909,157
21068395,2
174787160,157
86391789,-1
164686885,7
15450986,158
19637701,158
19162933,7
440986997,-1
26917507,-1
8254252,7
30412010,-1
27178298,7
27909367,-1
20442476,-1
11228702,7
6456482,7
11211792,7
11161852,7
26572460,7
21668309,-1
14997105,-1
14134265,-1
15726728,7
387901191,-1
22657153,-1
14656647,-1
245722114,-1
59469595,-1
18523512,159
383677809,-1
30085825,-1
14325926,-1
180489407,7
15679119,7
21019826,-1
75607148,-1
15252736,7
11183772,7
133315738,7
69661906,7
344916112,-1
30535561,7
15181936,-1
16243471,7
86157495,7
17418971,7
17714569,7
14158742,-1
38018311,-1
250376643,7
58653515,-1
18541130,-1
18001974,-1
22900797,7
14451892,7
16647553,-1
8986012,-1
18838035,7
15983991,160
388952222,160
242480207,-1
20467333,-1
46409572,160
39506306,160
128246454,160
7597362,-1
8383132,-1
217195997,160
14586604,160
58479193,-1
224296503,-1
64840773,160
62501328,160
320957207,-1
16966832,-1
28624790,-1
29375321,-1
5357362,-1
15567576,7
10115042,7
1193301,-1
16617693,161
12101862,7
17844641,-1
18962501,-1
367661207,161
23878044,7
235766196,7
22362068,7
4213251,-1
28056344,162
16158496,162
50940456,-1
15141620,-1
8162032,-1
276270001,-1
33029997,-1
17632320,44
24938230,44
25784423,44
13229902,7
20571654,7
56044426,-1
22058101,-1
32398059,44
46740532,-1
147793150,44
92409018,44
26065154,-1
8557,-1
20590747,-1
87798068,-1
8320432,163
14323435,-1
14999606,7
13862162,7
16651072,7
44909928,114
16415670,7
247521647,-1
21469948,-1
29994187,164
25249814,-1
22680926,-1
28061932,7
40168339,-1
15224719,165
104563131,-1
33601151,166
17489445,166
78389587,167
29311785,167
309975022,-1
18181487,7
5906322,7
471963,7
11253262,7
15859039,7
839321,7
3715,-1
17239694,-1
80523,7
7089382,-1
15127258,-1
8834612,168
19471361,168
18815604,-1
7320172,-1
16471415,-1
15081902,-1
18681592,95
17870501,7
14839415,-1
14839489,-1
13274152,-1
18533036,-1
58528137,19
200606907,169
74499126,169
121570037,1
110760237,1
9938852,-1
147665130,1
129631184,1
111492860,7
15418343,7
21224587,7
282704498,-1
143719617,-1
223604439,-1
24196674,-1
7218552,90
21655440,-1
469357690,7
22596969,170
17821671,170
43990153,-1
175767720,171
50316406,-1
184146952,7
84114921,171
89826562,170
323520663,172
114384624,7
17332119,-1
35795904,-1
14355610,7
36471939,173
20165052,173
46170816,174
115749048,-1
14125800,-1
15743810,125
19006707,7
84155547,7
14625398,-1
18038892,-1
39522848,174
17795406,-1
15812461,-1
18382692,7
24297552,7
307044653,7
69816513,7
467966761,7
58129878,7
10384112,-1
325641978,175
4267411,175
58347421,175
394380766,7
14711937,176
14359507,176
20011858,-1
15383,7
10386322,-1
158558510,7
40076725,1
450967347,-1
214139780,-1
72357609,1
190833564,1
247583674,1
110865804,-1
57496410,-1
103129824,-1
388556323,1
122167377,-1
526216513,7
1689591,47
22292456,7
83451356,7
49105052,7
88454202,7
36419618,-1
61781462,-1
71478544,7
174273365,7
50558352,-1
144320202,7
168231881,7
308641060,-1
163739424,7
101370287,7
195851893,7
1775861,7
16249596,7
220955782,7
36778012,7
15346786,-1
96890549,7
27778893,7
17908655,7
17133173,7
173965448,7
38056617,7
6487292,7
25029877,-1
352001311,-1
3943871,7
17368639,7
14401607,-1
14281853,7
6107422,-1
19963701,7
26727655,7
20449993,-1
16600626,7
4898501,7
246934751,-1
28876577,-1
18334064,-1
35520155,-1
128688675,-1
36782237,-1
42096654,7
22721485,-1
16032577,7
84200495,7
175633082,7
85718756,7
536821908,-1
174768030,7
45951258,7
50640633,7
30086507,7
18654764,-1
37876253,7
19089252,7
230282119,7
353780675,-1
52205516,7
18940128,7
86204900,7
13559692,7
6023362,7
10922662,7
15962697,7
3375481,7
33753936,7
260275101,7
14244465,7
14850955,7
18006698,7
8596022,7
56623,7
15150828,7
9759932,7
15671992,7
16274712,-1
15716039,-1
165908478,1
216088014,1
327102622,1
173468248,1
14309129,177
1445981,177
18342536,-1
30290325,-1
15332029,-1
56278217,7
278920924,-1
243691293,-1
42890905,-1
19668592,7
20796323,7
44946555,178
14622694,178
14050235,178
38278278,-1
236699215,7
219152459,7
31537029,7
33787115,7
6080022,7
63233369,7
29852657,-1
14722564,7
14946893,126
245194221,-1
48619486,-1
23470438,-1
160820894,-1
47481061,179
49098552,-1
459898457,180
210747974,180
18510296,-1
18151654,-1
17416267,181
17693446,-1
47777346,-1
19851359,181
31477608,7
19703935,7
12409312,-1
14416552,7
22693053,-1
17397762,182
16566306,182
29663668,30
45466925,183
14117843,-1
19607767,-1
79464719,-1
16430887,165
19222164,183
23602815,7
22703645,-1
14935647,7
101721302,7
116308543,164
104084647,184
234533857,184
272016961,184
76038813,184
18185593,7
15192772,7
46002379,7
17230018,185
15111448,186
19117113,186
99567847,-1
14881982,-1
33175761,-1
44431366,187
26825852,187
223183968,-1
184888391,-1
19976756,187
53491922,-1
47424517,188
42547398,188
90452330,187
24744179,187
132733414,-1
48442106,-1
70257108,-1
22941372,37
75282074,-1
14269172,7
15510569,7
25940364,132
2824221,-1
159294262,1
161011066,-1
154899708,-1
46011060,-1
18225966,7
15905103,7
16896485,7
185309457,-1
16676528,-1
28439478,-1
366971503,7
425436243,-1
15506452,-1
90972884,189
19345378,189
104048428,-1
45177955,7
404441601,7
335005201,-1
277152703,-1
121710301,-1
122438932,-1
556167733,7
20976154,7
92609578,-1
18259232,-1
252630232,-1
18481050,-1
19611483,-1
160062130,-1
279393981,190
435551972,190
8918012,7
36204399,-1
34222093,-1
17016830,-1
259984813,-1
261434167,1
490922827,1
383830013,1
62557485,2
120518909,-1
33522957,-1
57111966,-1
76936279,191
301045962,-1
19672596,-1
172531871,-1
68047611,-1
18760107,-1
223079863,-1
19209687,-1
61123704,-1
6854942,-1
17019152,30
19952246,-1
16378486,192
16700766,-1
14339261,7
59000613,7
144064703,-1
167561718,7
9814222,7
1059801,-1
14603011,7
14458280,7
6877722,7
57284417,-1
11489,7
30008826,7
70096167,7
193563287,-1
14828249,-1
30206144,-1
209081337,-1
7198262,-1
385587514,1
322690327,1
507288463,1
140640190,1
262182509,1
185331750,1
357866811,1
322687731,1
72410358,193
59702581,-1
101145387,-1
22587138,-1
10350412,7
15668559,7
19120420,-1
215328630,-1
385813764,-1
34145873,-1
38123470,-1
25547701,-1
14888217,194
15082762,194
12683442,-1
16373202,43
15381737,195
784304,195
82459133,-1
23830366,-1
15422847,7
237273873,-1
42040091,196
14667714,7
488061226,7
20333302,-1
136079475,7
39070445,-1
300532683,7
18886900,7
8813002,-1
60665688,-1
56337457,-1
38010788,-1
14631433,7
477792933,-1
426773431,-1
336597532,-1
344439820,-1
25105135,-1
19575980,-1
545309191,-1
169112757,7
24793429,7
27998627,7
23826838,7
87478141,7
14058735,7
57435204,7
150347034,7
18234247,7
25019166,7
30981586,7
7027282,7
1258391,7
19638752,7
55270849,7
407116083,-1
142391273,-1
168771252,-1
14228208,197
310058709,197
360738836,-1
102206775,-1
15532765,65
135579990,65
25371730,65
28097924,65
14750983,65
26823203,-1
23324461,65
25124390,-1
58447555,7
298587541,7
60943588,7
104352067,7
317347414,-1
24482785,7
14565565,7
22595031,7
20509649,7
19353750,7
14558385,7
20332925,7
62059086,7
63725198,-1
22131586,-1
16740151,7
18079495,7
94877567,7
17087191,7
23336217,-1
18084906,7
21744518,7
15702262,-1
107372075,-1
46315888,-1
83583303,-1
280028950,198
382232560,198
171681366,15
152741998,15
172530816,15
168759944,198
169982466,15
104564514,-1
47282396,15
16987555,15
75521184,15
18923282,-1
14089309,-1
17552020,199
69168314,-1
16303871,199
23914011,-1
26741765,-1
1222621,7
78039441,200
44402429,200
1786101,-1
21902226,201
33059408,201
14877628,7
20727866,-1
16336077,7
30207781,201
73545592,200
66204908,202
77275653,202
34991732,203
58569776,203
15216270,204
56856558,204
111652884,-1
69107668,-1
52835221,204
92347682,-1
47393360,7
104517739,-1
18364847,7
15822493,88
319576850,88
130047324,88
363403954,-1
7588102,-1
419522236,-1
14470931,-1
166699208,205
96060682,205
51698866,205
99543751,-1
11703722,205
75944654,205
50892530,206
16974253,206
14862017,206
104071049,-1
274144170,-1
40289734,205
90919024,-1
21349535,207
53150331,207
20997349,208
18292513,-1
73271762,-1
20866261,-1
14602589,-1
18916748,-1
261034525,-1
355704786,1
301186183,209
241715867,209
224160357,1
387439469,1
217906657,1
342388972,1
189952416,1
87571114,7
169921002,210
347788405,7
182883839,210
265479915,7
21952872,211
16005250,211
178456134,89
180509355,7
50735431,89
17501358,212
200163448,-1
23697509,-1
19404587,7
235146909,76
401417487,-1
7826492,-1
81053602,-1
157247429,-1
20195073,213
15086499,7
3200541,7
16813929,7
17324205,7
53395621,7
108508328,7
61442211,-1
97008128,7
19981036,7
163550067,-1
31639623,7
50965086,7
128246602,-1
69231483,-1
197341208,7
21645304,7
157947389,-1
18028703,-1
71600011,7
161482772,-1
60092902,214
25180057,214
21460249,214
44383122,214
55793637,7
171108403,7
61788140,-1
147324465,215
19917446,-1
15582088,7
82775046,7
19519021,7
225634187,-1
16400388,-1
236657680,216
2747211,7
17737498,217
33010760,217
16147376,-1
3704581,-1
357359582,-1
65897036,-1
18557731,-1
87027640,-1
15209941,218
9247852,218
17469332,-1
14751849,7
26058342,7
7805942,-1
130559528,219
103532942,-1
131935531,219
25492883,219
113470669,219
25680767,219
27835859,219
20157590,219
133272665,219
276991796,219
19206177,-1
34575169,-1
24049717,-1
38034789,-1
30979533,220
19212622,-1
154602438,220
18072308,-1
22561519,-1
21139132,216
86146072,-1
22843068,216
409628807,216
20578176,216
18148282,216
72831048,-1
87697628,216
20193243,221
18791048,-1
177619180,-1
190900921,-1
83367556,-1
54402700,-1
77306913,216
22037477,216
54997681,216
71181708,-1
339875129,221
56258810,-1
76940234,-1
28851282,-1
19388771,222
62831503,222
358030466,223
442587710,223
14683704,-1
86993101,-1
350322420,1
122703083,1
392251125,1
20958456,7
27711706,7
458341610,7
249996933,7
68721382,7
165411431,7
225142835,-1
299926425,7
30982580,7
15816057,7
14260655,7
216977719,224
54476281,224
16807882,7
202037047,7
78569026,225
60972923,225
172933026,-1
3299561,7
108908302,7
19302265,226
56431113,89
2450021,226
56758151,-1
128627411,-1
33669807,7
16815619,7
42897096,7
273617441,-1
74274804,-1
18924664,-1
15010978,-1
14540042,227
9272,227
17995580,228
18066440,-1
18988466,228
76980293,-1
14312916,-1
69099998,-1
11173012,-1
15759166,7
29806910,35
98510175,-1
291353700,-1
16803196,7
15961191,7
74913172,-1
30800681,-1
17505533,-1
34793170,7
25527966,7
22749632,7
90021519,-1
254218516,-1
20379995,229
74622259,229
18829102,229
22661707,229
31200707,229
182101865,229
208062005,229
14500804,229
304233994,229
125835042,-1
79238164,-1
